split_id,protocol,seed,fold,model_id,mcc,f1,balanced_accuracy,youden_j
extrapolation_grouped__seed-44__fold-1,extrapolation_grouped,44,1,mlp_physics,0.33425331115722656,0.022245243191719055,0.9768187999725342,0.9768187999725342
extrapolation_grouped__seed-44__fold-2,extrapolation_grouped,44,2,mlp_physics,0.320544958114624,0.00040414038812741637,0.7768900394439697,0.7768900394439697
extrapolation_grouped__seed-44__fold-3,extrapolation_grouped,44,3,mlp_physics,0.6577960848808289,9.915640846592418e-37,0.6577960848808289,0.6577960848808289
extrapolation_grouped__seed-44__fold-4,extrapolation_grouped,44,4,mlp_physics,0.6192531585693359,0.017367590218782425,0.6789754629135132,0.6789754629135132
lopo__seed-42__fold-0,lopo,42,0,mlp_physics,0.4480760395526886,2.6867132962848927e-09,0.6938640475273132,0.6938640475273132
lopo__seed-42__fold-1,lopo,42,1,mlp_physics,0.5471910238265991,2.1439549527713098e-05,0.5520322322845459,0.5520322322845459
lopo__seed-42__fold-2,lopo,42,2,mlp_physics,0.5104376077651978,3.492314363029436e-06,0.5104376077651978,0.5104376077651978
lopo__seed-42__fold-3,lopo,42,3,mlp_physics,0.39316415786743164,0.0,0.8638835549354553,0.8638835549354553
lopo__seed-42__fold-4,lopo,42,4,mlp_physics,0.6197643876075745,4.193525734996761e-12,0.6198479533195496,0.6198479533195496
lopo__seed-42__fold-5,lopo,42,5,mlp_physics,0.48035547137260437,6.825002912610599e-16,0.8073272705078125,0.8073272705078125
lopo__seed-42__fold-6,lopo,42,6,mlp_physics,0.49493151903152466,0.0,0.6971674561500549,0.6971674561500549
lopo__seed-42__fold-7,lopo,42,7,mlp_physics,0.51905757188797,0.0,0.5555298328399658,0.5555298328399658
lopo__seed-42__fold-8,lopo,42,8,mlp_physics,0.5493872761726379,0.013104455545544624,0.5493872761726379,0.5493872761726379
lopo__seed-42__fold-9,lopo,42,9,mlp_physics,0.647111713886261,0.0,0.6622774600982666,0.6622774600982666
lopo__seed-42__fold-10,lopo,42,10,mlp_physics,0.41613271832466125,0.0,0.9121552109718323,0.9121552109718323
lopo__seed-42__fold-11,lopo,42,11,mlp_physics,0.5283524394035339,0.024923305958509445,0.5390471816062927,0.5390471816062927
lopo__seed-42__fold-12,lopo,42,12,mlp_physics,0.6796376705169678,0.0021980039309710264,0.6796376705169678,0.6796376705169678
lopo__seed-42__fold-13,lopo,42,13,mlp_physics,0.6768482327461243,1.4573225959324532e-10,0.7922397255897522,0.7922397255897522
lopo__seed-42__fold-14,lopo,42,14,mlp_physics,0.9915115237236023,0.00039986957563087344,0.9915115237236023,0.9915115237236023
lopo__seed-42__fold-15,lopo,42,15,mlp_physics,0.6245685815811157,1.743480606819503e-05,0.6245685815811157,0.6245685815811157
lopo__seed-42__fold-16,lopo,42,16,mlp_physics,0.6047871112823486,0.0,0.6705482602119446,0.6705482602119446
lopo__seed-42__fold-17,lopo,42,17,mlp_physics,0.675765872001648,0.0,0.8115341663360596,0.8115341663360596
lopo__seed-42__fold-18,lopo,42,18,mlp_physics,0.5143662095069885,1.1705098046377316e-07,0.7562264800071716,0.7562264800071716
